frequency,v1_0,v1_1,v1_2,v1_3,v1_4,v1_5,v1_6,v1_7,v1_8,v1_9,v1_10,v1_11,v1_12,v1_13,v1_14,v1_15,v1_16,v1_17,v1_18,v1_19,v1_20,v1_21,v1_22,v1_23,v1_24,v1_25,v1_26,v1_27,v1_28,v1_29,v1_30,v1_31,v2_0,v2_1,v2_2,v2_3,v2_4,v2_5,v2_6,v2_7,v2_8,v2_9,v2_10,v2_11,v2_12,v2_13,v2_14,v2_15,v2_16,v2_17,v2_18,v2_19,v2_20,v2_21,v2_22,v2_23,v2_24,v2_25,v2_26,v2_27,v2_28,v2_29,v2_30,v2_31,class
560538,-100.019,-100.172,-101.997,-97.751,-92.9919,-94.5747,-95.0812,-94.3049,-98.2942,-95.7553,-90.1667,-79.844,-81.1245,-81.5527,-79.5541,-81.53,-84.0621,-85.6105,-88.9804,-91.8206,-97.521,-100.07,-92.7404,-91.9367,-93.0295,-91.9153,-93.8952,-103.062,-104.416,-104.705,-106.438,-106.274,3.58147,3.20785,3.57153,5.99496,4.41541,4.83579,3.4597,7.2457,4.56075,5.5339,12.8794,13.0462,10.0673,9.95833,10.8456,8.80624,7.82165,8.11269,9.7254,7.61886,6.48997,3.47656,8.71621,4.814,3.84083,4.94265,10.5421,2.99905,4.02128,3.71577,3.36584,3.63121,FM
560538,-117.687,-117.087,-116.792,-115.913,-99.4317,-97.9066,-99.0765,-99.3329,-97.734,-99.3743,-101.938,-94.3134,-89.3397,-86.3225,-82.8617,-80.2014,-80.8536,-82.1085,-84.1033,-86.5707,-92.9606,-99.1171,-93.5312,-94.8508,-94.68,-96.6798,-95.3212,-98.26,-111.826,-113.837,-116.006,-115.177,4.09142,4.14587,4.75132,4.53852,19.4231,5.38745,5.05615,5.17977,4.87868,10.3495,5.79737,7.96041,7.88342,5.71556,6.11183,5.25507,4.00388,5.19186,3.40913,5.79137,8.43936,7.64758,12.6258,6.48882,5.53279,4.40599,4.75349,15.0086,3.84156,4.84351,3.10493,4.72063,FM
560538,-102.73,-103.004,-102.488,-101.017,-96.253,-95.5085,-95.615,-96.0503,-97.1471,-97.1092,-96.0618,-95.3962,-93.5232,-90.846,-89.1414,-89.369,-87.2321,-86.5017,-92.3485,-95.8949,-98.8717,-101.755,-99.1358,-95.545,-95.0079,-95.1034,-95.5237,-97.2849,-100.707,-104.894,-105.44,-105.645,4.86149,4.55501,4.59457,5.18438,8.90649,8.13791,4.64542,4.91544,4.68099,5.96318,10.0466,7.94419,6.83809,7.14608,7.24015,6.42484,7.81492,9.10911,7.09333,6.54293,6.5438,5.26637,7.32712,7.99405,5.09893,5.19471,6.60551,7.42705,7.63815,4.54181,4.44751,4.52294,FM
560538,-113.564,-113.074,-112.399,-111.297,-109.251,-90.1551,-92.0396,-90.8088,-91.4471,-91.8618,-108.115,-113.311,-110.745,-104.068,-96.7165,-84.0031,-76.9263,-87.6911,-97.034,-104.617,-111.899,-113.017,-101.498,-94.5792,-94.525,-96.0559,-95.5745,-95.4535,-111.162,-112.294,-114.67,-115.118,5.54059,4.62337,4.76639,4.75871,8.24054,13.0699,4.55669,4.46684,4.44287,5.79364,12.5101,5.32067,5.32157,8.00769,7.28897,7.46002,9.35248,12.3223,7.08709,6.11224,6.87655,5.38545,6.84793,11.3595,4.47472,4.51674,4.57419,8.48134,11.6575,4.73309,4.53844,4.64768,FM
560538,-118.236,-116.618,-114.495,-108.48,-108.476,-102.699,-101.795,-99.8114,-100.535,-101.425,-101.582,-106.765,-102.581,-96.7636,-89.4741,-84.8371,-82.3626,-80.8647,-81.5679,-85.1123,-89.5449,-96.5879,-103.454,-100.389,-101.197,-101.05,-101.901,-100.92,-109.916,-113.127,-114.538,-116.261,6.07332,4.07438,3.53132,9.93073,5.13604,9.3748,5.37852,3.97056,5.62395,5.43333,13.1629,9.50896,5.51097,10.5812,7.65057,6.52998,5.49226,4.62288,7.71065,8.00862,7.80711,9.2787,6.09788,6.20312,3.79951,4.11137,3.92723,4.8897,7.85393,3.8163,6.17331,4.91297,FM
560538,-109.123,-107.376,-109.915,-112.949,-102.622,-102.006,-103.531,-103.23,-106.92,-116.841,-115.75,-107.263,-104.64,-91.5363,-78.1393,-72.5032,-84.0253,-94.3733,-104.415,-105.203,-115.423,-112.913,-103.176,-103.294,-101.566,-101.429,-101.854,-115.522,-118.246,-118.366,-118.06,-117.58,5.29843,6.15138,3.51967,6.20837,13.0112,4.27097,3.86668,4.44647,13.355,8.27488,5.09778,11.5262,4.75124,15.278,10.2706,9.96159,7.49897,12.7595,4.9127,11.4827,7.52732,10.0721,17.6889,4.06721,4.4605,3.67211,16.2384,7.04414,2.79735,4.66751,3.67072,6.29819,FM
560538,-113.85,-114.199,-112.266,-110.567,-102.692,-102.009,-102.756,-102.92,-102.991,-101.92,-96.532,-92.6543,-86.8155,-82.9496,-83.1703,-81.18,-82.3649,-82.8445,-83.9374,-88.8231,-97.0085,-102.183,-106.734,-104.961,-103.069,-104.523,-104.992,-110.237,-108.695,-107.468,-106.974,-105.969,4.55579,4.22157,5.49869,4.42735,10.8689,4.48673,4.50888,4.83325,7.60002,5.92495,7.6981,5.5929,5.97385,6.80514,3.55148,6.82938,4.21573,4.67517,5.51534,11.3118,8.08837,6.70654,5.43501,3.32188,5.15863,6.27995,5.88686,3.46709,2.8734,3.42887,2.83765,3.0546,FM
560538,-100.364,-103.06,-102.931,-102.69,-96.298,-96.6204,-97.3156,-97.5373,-97.7413,-100.494,-96.6475,-92.1614,-89.417,-87.7478,-86.907,-86.8042,-87.4662,-87.7121,-91.0687,-93.8787,-98.0205,-101.274,-99.8819,-96.9048,-97.3735,-98.9203,-100.119,-105.088,-105.447,-105.316,-104.945,-104.34,6.64036,4.33243,4.33037,4.45826,9.95316,4.35476,4.23254,4.28548,8.71163,5.27526,6.14175,6.9827,5.46083,4.9476,4.68206,4.47471,4.55314,5.56523,5.25777,6.65607,6.30904,5.63222,7.51063,4.68418,4.71096,4.62233,6.84429,4.15298,3.92378,3.89187,3.88737,3.89823,FM
560538,-102.983,-105.532,-105.082,-104.479,-99.1119,-96.6914,-96.9252,-97.3298,-97.9688,-102.076,-100.344,-96.8021,-93.8157,-91.8926,-90.6978,-88.2819,-88.4565,-88.6766,-91.669,-94.3456,-97.9377,-99.9771,-95.6034,-94.0357,-93.0839,-93.3814,-93.6393,-99.8421,-102.526,-103.602,-104.7,-105.8,3.6568,4.65156,4.01746,4.04565,4.85301,16.4033,3.85042,4.11594,3.91707,14.5896,4.43671,6.54733,6.78368,6.79288,7.34861,4.2109,4.80403,4.39913,3.66047,5.05094,6.97418,8.75732,5.76947,10.7189,4.35493,5.01411,3.80936,11.5234,5.27093,6.04444,5.10349,4.18003,FM
560538,-102.783,-102.208,-101.936,-101.577,-98.0247,-97.2855,-97.8846,-98.1101,-98.0962,-101.037,-100.953,-97.6873,-93.5315,-90.4669,-88.0248,-86.2107,-86.0525,-87.5912,-89.7921,-92.4284,-95.7954,-99.765,-102.968,-99.2672,-98.6631,-98.2902,-98.0652,-96.7941,-104.371,-105.131,-105.55,-105.606,5.38561,4.57937,4.61682,4.64224,8.88087,5.74313,4.46326,4.50614,6.23942,6.04366,5.3697,6.19889,6.15887,5.50867,5.23374,5.07012,5.48193,5.24492,5.59795,5.7791,6.15421,5.78497,4.9483,8.58056,4.51224,4.47911,4.49992,11.8897,4.79734,4.69537,4.55692,5.5422,FM
560538,-109.828,-107.806,-108.03,-108.08,-98.6471,-97.7538,-98.4074,-96.8943,-97.605,-108.638,-105.279,-99.5247,-95.8709,-91.3108,-85.2814,-81.9398,-80.0196,-82.2065,-89.1434,-93.0408,-97.587,-104.305,-106.158,-96.5726,-97.1161,-98.1429,-96.3182,-105.799,-107.11,-108.399,-108.328,-108.888,4.7636,4.40135,4.42507,3.44315,12.533,4.33574,2.70259,5.88897,14.4391,4.6511,4.82458,7.82444,5.49203,6.41208,7.07059,4.56613,5.64457,7.25513,6.4215,11.8149,7.21146,4.51131,3.88121,6.59272,4.69326,2.71901,6.76508,6.85645,7.27456,4.25356,3.17916,3.84927,FM
5969730,-99.3609,-80.1498,-88.6965,-85.4732,-86.0152,-85.5485,-84.3415,-86.5196,-87.0975,-86.7994,-87.4456,-87.1834,-89.8887,-92.1885,-89.1108,-90.2154,-85.7874,-86.8569,-87.806,-85.0833,-83.0796,-84.0513,-83.5661,-85.5541,-88.0916,-89.9511,-88.8391,-90.7605,-92.7194,-96.4918,-101.647,-99.8052,4.9156,19.1937,5.10586,4.19053,3.626,2.39167,6.11164,3.1835,4.32055,3.10025,4.1825,4.93498,7.06963,3.93866,5.9253,6.38018,9.06626,4.21298,4.94411,4.26357,5.46639,5.47771,6.15061,5.90302,4.5405,2.7884,5.1767,3.81883,4.34973,6.02239,4.72573,4.67294,ATSC
5969730,-102.589,-96.024,-76.834,-88.4247,-91.0128,-91.4182,-86.7867,-86.1481,-85.7382,-86.4521,-88.1589,-90.984,-90.0578,-91.1043,-88.7232,-90.787,-92.2925,-95.0481,-92.9229,-92.5069,-92.8026,-88.5544,-84.6303,-87.4482,-85.5983,-83.1548,-83.9311,-83.9384,-86.5419,-89.3569,-93.7941,-100.421,5.79024,10.7099,19.6669,5.34965,5.25194,4.6261,6.52776,5.19626,4.62322,4.64108,5.94869,3.88724,3.3347,4.88643,4.63417,5.42199,4.60916,4.45072,7.12711,6.84892,7.42996,6.28639,5.3365,3.87542,3.73845,4.35705,6.46442,2.65968,4.35751,4.20523,9.41568,5.47571,ATSC
6193950,-105.276,-93.8291,-76.5776,-87.85,-89.2802,-87.9782,-87.2223,-85.8595,-85.9571,-86.0741,-86.5677,-88.0519,-87.0737,-87.4097,-87.0211,-87.0353,-88.3487,-90.5868,-89.8964,-90.2397,-90.6452,-90.3765,-87.4781,-86.4107,-85.4474,-84.4222,-84.5476,-84.7355,-85.5871,-88.5821,-92.4678,-107.029,13.9961,12.0619,18.3139,3.4544,4.62351,4.05188,5.9213,3.76482,3.46532,6.71651,4.89896,4.51972,4.92197,5.74698,4.18359,3.86132,5.8239,2.99448,3.44664,4.05145,3.82666,5.70966,5.83541,4.79279,6.07921,4.39827,4.75805,4.78845,3.09492,5.94807,14.8844,12.8232,ATSC
6193950,-101.213,-83.2555,-92.5224,-91.385,-89.3421,-87.519,-84.5524,-83.9516,-84.5029,-82.5847,-84.5252,-86.3638,-85.8638,-85.9121,-87.2033,-89.1968,-91.8252,-89.1301,-87.8212,-85.5618,-84.0124,-88.3735,-86.8167,-87.1426,-84.6385,-84.6266,-87.6272,-88.4989,-94.0447,-97.3876,-98.1702,-102.059,11.4978,18.985,5.79288,7.26503,3.53918,5.26845,4.93341,3.35196,3.71384,5.66315,5.48708,4.72506,3.52967,3.45734,4.66935,6.9457,10.5126,9.82826,6.12432,3.86811,7.24087,2.2849,4.38497,4.50671,8.7926,7.37171,4.67192,6.41097,7.42796,8.45885,10.4248,10.186,ATSC
5997760,-107.736,-93.6782,-76.0961,-88.6148,-88.8094,-89.9089,-89.7111,-91.099,-91.5247,-90.828,-89.638,-88.3752,-87.4013,-87.8115,-88.799,-88.5811,-86.6843,-85.3437,-84.4119,-84.8468,-85.7757,-86.2788,-86.5058,-86.9198,-86.0913,-85.907,-86.2252,-85.831,-86.1359,-87.8511,-94.7069,-109.703,3.51932,13.1523,18.2672,6.30052,5.81036,2.2682,4.85349,4.9863,5.13864,4.40004,3.786,5.14167,4.13673,6.03923,4.27572,5.58565,3.68214,4.60973,3.5862,4.83551,3.6488,4.98186,6.60551,3.77689,2.71318,5.35365,4.7233,2.57082,4.61926,6.3316,16.0294,4.62018,ATSC
6137890,-104.836,-91.786,-73.5342,-88.2318,-90.1143,-91.5128,-88.2557,-84.4197,-84.2204,-83.7207,-84.3159,-84.9108,-89.6901,-87.9179,-87.1826,-87.0252,-86.9169,-87.3288,-89.5177,-93.4955,-91.1113,-87.4178,-88.9276,-89.8593,-90.0808,-91.742,-90.9454,-88.4826,-87.6285,-88.5348,-93.1318,-104.942,6.69955,16.5118,20.0962,3.80734,4.73711,3.21396,3.89621,6.35951,5.41209,6.38292,3.12112,5.74558,6.50648,7.24371,4.05207,7.27106,7.837,4.5685,7.83042,4.25533,4.39464,4.27254,4.30832,5.34153,5.9902,8.3828,7.51176,6.69421,4.62404,6.71106,8.78233,10.2392,ATSC
5969730,-108.694,-98.9658,-79.23,-89.1423,-85.3484,-84.7207,-86.3864,-85.1679,-86.4651,-87.207,-88.7963,-87.667,-87.6565,-89.7113,-92.3081,-89.7409,-89.8378,-88.908,-86.5385,-85.6108,-83.8183,-84.4361,-82.9193,-84.8367,-85.7897,-87.7961,-87.7504,-87.7509,-89.3073,-91.8742,-98.7725,-108.959,10.1639,15.9915,21.4623,5.31145,5.03079,5.53288,3.1963,3.69556,3.40567,3.82411,2.90697,4.26055,5.24978,5.19017,3.82491,5.2,5.0704,4.57238,5.44746,4.52763,6.44256,4.52806,6.12417,4.30968,4.62756,4.31297,3.51701,3.30303,4.85538,6.08476,7.15859,9.76385,ATSC
5969730,-105.798,-94.4163,-75.027,-93.4813,-88.9094,-89.8012,-85.306,-83.3664,-83.8848,-85.5932,-89.7962,-85.5491,-87.1832,-90.4813,-85.6007,-85.6248,-86.0161,-84.3234,-88.3253,-86.7302,-89.0552,-85.5264,-84.268,-87.3446,-86.0467,-88.4932,-89.413,-90.3467,-91.8526,-91.2459,-101.815,-99.9317,11.5424,11.074,20.8943,4.59881,7.23589,5.21037,7.30599,4.2802,5.51605,4.60814,5.40459,10.618,4.52715,3.50572,6.17205,6.33567,4.70306,5.93597,6.40638,6.93724,6.08138,7.45377,5.32655,5.20962,4.00604,8.33781,4.86395,7.48401,10.6463,8.69852,9.58504,16.269,ATSC
5969730,-99.5875,-96.7176,-79.7986,-91.0583,-93.1383,-90.6107,-89.5917,-86.0347,-86.233,-86.7515,-87.6612,-88.5305,-89.1776,-87.3945,-86.6806,-86.4495,-85.4172,-87.2293,-86.8983,-85.797,-87.9462,-88.5486,-87.7953,-87.2282,-86.5008,-87.5501,-86.4176,-87.4938,-87.0103,-90.8565,-95.6378,-103.152,5.54447,4.92082,17.6313,6.30054,3.29134,4.83295,3.51527,3.62499,6.47984,6.98392,6.66955,4.76852,3.51733,4.53107,6.92035,4.30406,6.17649,4.85696,3.41071,4.41347,4.56693,3.44051,5.46939,5.31731,4.37598,6.24606,5.38696,5.59394,2.98239,5.70333,8.74786,3.5016,ATSC
6334080,-140.908,-124.38,-121.468,-120.716,-122.96,-123.284,-121.989,-121.99,-89.9609,-75.0122,-86.3402,-84.4017,-83.142,-83.1697,-81.8191,-82.5337,-83.7971,-84.6573,-84.7358,-84.8271,-84.6989,-84.2112,-86.4574,-92.5398,-121.916,-122.646,-121.784,-122.104,-122.302,-124.149,-125.285,-138.677,39.0055,15.7556,6.4044,6.00306,4.2092,2.75477,4.91741,5.05151,34.4688,13.5272,4.97193,4.10138,5.09995,3.92051,4.78955,4.34978,4.51373,4.69511,4.12259,4.48343,3.34368,6.37993,10.9926,32.5183,4.14174,5.35955,4.84619,5.80444,3.79224,3.75737,13.4998,42.9678,ATSC
6165920,-102.675,-91.9381,-74.5711,-91.1297,-94.573,-91.9661,-86.6574,-87.8432,-85.5823,-84.8202,-84.2696,-86.4471,-86.2343,-84.5659,-85.1405,-85.7758,-86.0471,-87.4849,-88.136,-85.5534,-87.2735,-89.6238,-98.8322,-90.8583,-89.6273,-89.4576,-86.1152,-83.9109,-84.2991,-85.5225,-90.2165,-104.302,20.4259,8.09576,18.9687,7.10518,5.94652,7.58031,6.87269,3.85565,6.57428,5.71865,6.38688,4.58306,5.51053,6.26809,3.70718,5.73174,6.27193,4.70251,4.53215,5.50865,5.80312,9.67538,10.5111,9.79967,4.77335,3.03099,4.28903,5.5518,4.85434,5.60824,11.7017,18.6195,ATSC
6165920,-97.9791,-76.726,-72.4749,-87.1799,-90.1987,-90.731,-87.5158,-85.0435,-85.085,-82.8148,-82.8531,-86.0003,-95.0361,-87.4014,-82.2505,-83.4315,-83.6724,-83.2965,-85.355,-86.3324,-88.3544,-91.8619,-93.6918,-93.1656,-94.4385,-92.9395,-93.4181,-93.7483,-93.5817,-95.6896,-100.929,-105.511,8.66372,20.3013,21.1943,7.41789,7.07887,8.53265,6.94501,6.22269,4.83991,6.49596,8.00194,11.0146,8.53157,11.4605,10.6429,5.30542,7.23665,4.66605,3.53893,5.81416,6.43294,4.47861,7.09438,9.1062,6.04208,8.47627,7.32395,7.496,4.78379,6.1865,6.0086,2.89929,ATSC
4932740,-110.904,-109.23,-109.377,-109.654,-88.7073,-85.0068,-84.9701,-85.8254,-86.1545,-85.3582,-84.5038,-86.6534,-86.4397,-86.6619,-90.1467,-88.8372,-89.8791,-89.452,-87.2325,-88.8446,-89.0831,-87.4237,-85.0868,-86.8413,-86.3841,-86.4631,-86.4994,-87.3268,-108.552,-108.756,-105.742,-95.6974,5.32332,5.96764,3.93781,3.79494,20.5073,6.81348,8.34092,5.62659,3.14096,5.98967,5.59315,3.53423,6.4006,6.02938,2.71986,2.89488,4.80534,7.70543,5.4502,4.73953,4.7572,6.28196,7.50513,4.02165,5.82337,6.13217,4.39157,22.5881,5.04006,3.69763,4.44673,11.5733,LTE
9809420,-96.1356,-98.2427,-98.4175,-117.249,-99.9997,-99.5445,-100.338,-99.0646,-97.2551,-97.6514,-95.0708,-98.5016,-98.2435,-99.1167,-98.045,-89.7057,-89.6234,-93.3669,-92.0539,-95.275,-100.104,-98.6586,-99.6236,-100.945,-99.8296,-100.246,-100.777,-101.798,-118.445,-119.486,-119.692,-119.36,4.09596,2.61192,24.0941,6.39935,17.2832,5.7332,5.55361,5.0051,5.40628,3.14495,6.76035,6.78656,4.91324,4.75609,4.43462,11.2814,7.617,2.94772,4.47021,4.74058,3.66856,4.42294,3.14288,4.10794,5.02621,4.52602,3.17629,18.8239,2.49709,5.55022,4.95683,2.53064,LTE
9360990,-102.971,-102.928,-103.096,-103.271,-87.6413,-87.2064,-88.0252,-89.4729,-89.8446,-89.6453,-88.8385,-88.8406,-88.9528,-88.4601,-88.3559,-88.4104,-89.0653,-88.8278,-89.3593,-90,-90.2452,-89.1376,-88.9966,-89.2752,-89.8945,-89.068,-89.4465,-90.5699,-104.072,-104.005,-103.771,-103.889,4.02369,6.0574,4.20399,2.35139,26.8828,5.20108,4.61684,4.20535,6.60683,5.00064,5.89991,5.28121,3.34309,5.23576,4.5151,5.32873,2.58796,4.75251,7.39919,4.45505,3.91521,3.40771,6.76832,5.12992,4.72207,4.93424,6.45687,22.8996,4.10366,6.05563,3.01875,5.14936,LTE
4960760,-114.988,-116.863,-116.643,-116.08,-98.1471,-94.7516,-94.35,-96.8101,-97.9744,-96.207,-96.8289,-98.7727,-97.4708,-98.9728,-98.9291,-98.0521,-98.7434,-98.4968,-98.3635,-98.3144,-97.8232,-96.6478,-95.2789,-97.0035,-94.7189,-96.3511,-95.6643,-93.9709,-112.902,-117.091,-107.837,-99.7843,4.1854,6.86195,2.91086,4.27995,17.8433,3.84189,5.69401,3.46652,3.34782,4.93768,2.45229,2.96925,3.9707,3.04436,6.40778,5.87511,6.18005,4.89735,5.201,7.07446,4.39685,3.42484,3.8521,2.93261,7.20178,2.648,3.77348,18.126,6.51707,3.30327,10.3285,9.54017,LTE
4960760,-107.499,-108.779,-107.481,-107.754,-98.3312,-95.7692,-95.7097,-97.0268,-96.7666,-96.843,-95.9147,-97.7011,-97.6337,-98.2368,-100.501,-98.2502,-99.7188,-100.307,-101.018,-101.159,-97.7552,-97.915,-96.9436,-97.0358,-95.4286,-97.4018,-96.3616,-96.5727,-105.91,-107.93,-100.284,-89.0928,4.32085,4.10899,4.35001,4.50562,12.443,6.54662,4.91922,4.15871,5.26518,4.25357,6.8159,3.58635,3.97826,6.00045,4.04407,3.59547,5.66708,4.2481,4.16733,4.65881,6.9321,5.69714,3.9499,5.4637,8.02342,5.27581,5.32468,9.74121,4.74688,5.15233,11.2633,10.7392,LTE
4960760,-97.0719,-98.5011,-113.291,-113.844,-101.267,-93.9517,-88.4134,-87.5065,-88.1969,-88.32,-86.9025,-85.5098,-85.6238,-86.1919,-86.6022,-86.8944,-87.0022,-87.1402,-85.1432,-86.6285,-85.3656,-83.4493,-84.607,-83.9203,-83.6276,-85.8417,-91.7711,-101.399,-112.874,-114.134,-112.352,-112.632,5.45833,16.6422,5.03999,4.25723,10.468,7.45545,6.32425,5.17992,4.59073,1.86285,4.39076,3.87107,4.94611,6.11552,4.06523,3.83438,3.13338,4.24776,5.71133,2.98661,4.68879,6.24123,4.56442,7.23488,3.59422,6.91756,8.22608,13.0935,6.60872,2.56107,5.05283,5.44537,LTE
4960760,-112.083,-111.526,-113.331,-107.933,-92.34,-88.8614,-92.1347,-91.9264,-90.7979,-88.6183,-87.0893,-87.9497,-94.602,-95.1389,-95.5683,-95.8365,-95.067,-97.7284,-99.7759,-101.085,-101.057,-95.081,-90.9169,-87.9653,-87.2709,-85.5719,-86.0346,-86.3927,-113.934,-110.206,-101.078,-94.1541,5.38839,6.41936,4.88241,9.40372,14.8594,5.23778,3.77226,4.35986,3.15829,4.69037,5.82503,7.5471,5.19992,4.93482,3.30915,4.35015,3.80828,3.58121,6.05326,3.69422,5.40468,8.2496,5.26192,4.64017,3.49431,4.03394,5.92213,26.6461,1.83197,7.75038,11.3089,7.70009,LTE
18301600,-98.1914,-98.1548,-98.5784,-98.5034,-98.8363,-99.1003,-99.0048,-98.9576,-98.9893,-98.2602,-97.5774,-97.9032,-97.7761,-97.3265,-96.601,-93.5528,-93.3169,-95.5061,-96.9201,-97.3034,-96.9948,-96.5232,-96.2596,-96.4469,-96.2681,-96.3752,-96.3826,-96.379,-96.6718,-96.8137,-96.9091,-97.3644,4.80198,4.88584,5.0922,4.96553,4.89487,4.80636,4.88109,5.09629,4.81036,4.98295,4.82686,4.91195,4.83992,5.5877,5.70346,6.42815,5.78607,6.34768,5.44892,4.9523,5.03357,4.97265,5.17563,5.10395,4.93579,4.83291,4.9967,4.98384,4.90212,4.81248,5.0918,5.08977,LTE
20347500,-107.267,-101.545,-100.763,-97.3148,-95.0574,-94.4253,-92.6715,-92.6107,-91.225,-88.5707,-91.7229,-89.0061,-89.3913,-87.5504,-86.1921,-86.7016,-86.2397,-86.2503,-87.6254,-87.9963,-87.7978,-90.7617,-90.673,-91.8103,-95.13,-97.1534,-99.6294,-97.2615,-101.529,-104.191,-104.441,-107.184,5.28718,8.54957,5.1573,4.58334,4.781,6.72182,6.57847,4.57523,5.83834,7.6156,5.65887,9.20538,3.85037,5.13667,4.99911,6.3428,7.13411,5.92841,7.59026,3.60147,6.74044,3.77104,3.40756,6.44111,5.51241,5.86044,4.88335,4.52587,4.49319,4.8713,7.00864,4.66913,WIFI_2.4
19983200,-104.197,-98.033,-98.1773,-94.6461,-94.1917,-93.9655,-96.0203,-95.4579,-93.3726,-91.5551,-92.1805,-92.3582,-89.5703,-90.3737,-89.7059,-89.4992,-90.9721,-91.7735,-92.095,-91.9491,-90.6056,-92.4099,-94.9027,-95.0824,-98.9282,-98.1502,-102.732,-101.794,-104.859,-106.874,-106.994,-109.336,5.52002,8.74451,4.24908,5.00887,4.03004,4.76826,4.09914,3.1544,3.37707,4.60555,3.07864,3.26809,5.67918,3.49586,3.757,7.0045,4.3558,4.66332,4.5914,4.4777,7.36204,5.14082,4.51039,7.42204,6.27459,5.53151,4.08893,7.15043,6.93528,8.32174,7.22944,5.47099,WIFI_2.4
16535900,-105.166,-102.272,-99.2263,-99.3136,-96.7762,-97.5908,-97.0828,-94.7809,-95.0005,-94.8042,-94.8057,-95.0578,-92.8759,-94.2653,-95.7521,-93.8247,-93.9765,-93.2524,-93.9353,-94.1251,-94.8872,-92.9491,-94.6439,-95.4715,-95.1258,-94.6343,-96.9662,-97.9623,-101.995,-102.261,-102.141,-104.265,5.27974,5.13306,4.48799,4.10665,6.33885,4.10664,3.34578,5.57298,5.49801,5.53411,3.02377,4.0045,5.80558,3.91559,6.0364,6.86865,4.37158,4.79144,3.91882,3.23823,6.65063,7.31894,4.82292,4.3896,6.4304,7.52485,4.53284,5.76724,6.83759,4.72203,4.39922,4.01335,WIFI_2.4
16535900,-105.24,-97.7876,-95.056,-94.6909,-92.8532,-92.3014,-91.9103,-91.0259,-91.6334,-91.33,-91.6612,-90.6619,-88.857,-89.7075,-95.3849,-92.9104,-92.065,-93.3483,-92.6861,-91.8724,-90.0972,-87.8914,-87.2372,-86.272,-85.4305,-86.0455,-85.7543,-86.3921,-92.3115,-91.6281,-91.1246,-94.3577,5.87751,8.33251,5.01177,4.9694,5.20054,4.70936,5.15703,4.84084,4.88178,4.55586,4.96252,5.36381,5.16942,6.56107,6.44141,6.51387,4.92345,4.81172,4.99435,4.76065,5.16322,6.21885,4.57521,5.2842,4.82793,4.78196,5.45542,6.59505,9.54057,6.92653,5.39871,6.17754,WIFI_2.4
1.99271e+07,-94.3225,-95.726,-92.725,-92.3749,-91.6392,-87.2336,-88.9639,-85.3003,-84.6424,-85.4709,-87.691,-86.034,-83.7446,-81.7938,-84.0956,-83.7925,-84.4022,-86.1509,-85.3508,-89.0299,-90.4871,-92.4653,-96.7522,-93.4967,-102.199,-100.069,-99.3661,-103.327,-104.383,-105.4,-107.283,-107.861,5.97514,5.73263,4.72345,3.4201,6.0381,6.18612,5.97694,6.45254,3.70992,5.17867,7.15512,5.47012,3.35797,4.84383,6.10783,2.56188,3.48214,3.97363,6.09891,6.07121,5.43416,7.39008,4.41435,9.66762,6.40038,6.15149,6.63899,4.61959,5.02598,5.3105,4.4949,3.0949,WIFI_2.4
1.85258e+07,-95.1636,-93.763,-93.6349,-90.7133,-91.6883,-91.2713,-88.2442,-86.2827,-85.3344,-83.6555,-84.8889,-84.5658,-81.7115,-80.7561,-82.1783,-82.5063,-83.3934,-84.6865,-85.5793,-86.6226,-89.3506,-91.6101,-95.1698,-95.6702,-101.095,-102.559,-99.8518,-99.9529,-104.121,-103.223,-103.886,-106.071,3.61703,3.60937,3.94041,4.50093,4.36772,3.77009,6.07354,6.37357,5.29736,7.93114,5.8177,7.58065,4.50927,7.62644,4.60132,4.1971,6.27571,5.1959,4.76751,6.00421,4.12746,6.54669,6.09517,6.43446,7.05476,6.22852,4.82274,5.10063,2.9471,5.01714,7.27415,4.59651,WIFI_2.4
1.30373e+07,-92.1425,-89.8846,-88.6096,-88.1082,-87.051,-86.3949,-86.0648,-86.5824,-86.3078,-88.1586,-86.0789,-86.21,-87.1851,-92.5641,-85.648,-85.3876,-85.0457,-84.3975,-84.0029,-83.6928,-83.4083,-83.7924,-82.7511,-82.8695,-83.7394,-83.2498,-83.9459,-94.4907,-89.0694,-91.6122,-94.5106,-96.5186,7.10934,3.7071,5.98897,4.23441,4.23197,6.15691,4.81728,6.63876,5.60976,3.71287,7.06566,5.24786,8.29932,9.40034,4.42262,5.91972,5.33855,4.11012,5.35049,5.24891,4.54808,5.34293,4.8987,5.47129,2.86167,5.19006,10.0076,5.45569,3.80794,6.27024,6.1343,6.09752,WIFI_2.4
